Timestamp,Heart Rate,RR Interval
1739793013.5128162,151,0.412
1739793014.502971,150,0.412
1739793014.503008,150,0.408
1739793015.492676,150,0.412
1739793015.492707,150,0.412
1739793015.4927108,150,0.404
1739793016.48342,150,0.412
1739793016.483458,150,0.408
1739793017.4727411,150,0.404
1739793017.472779,150,0.404
1739793017.472786,150,0.408
1739793018.463299,151,0.4
1739793018.4633348,151,0.4
1739793019.450908,152,0.4
1739793019.450924,152,0.4
1739793019.450929,152,0.4
1739793020.4433742,154,0.396
1739793020.443415,154,0.392
1739793020.4434218,154,0.4
1739793021.432655,154,0.396
1739793021.432692,154,0.388
1739793023.4136598,155,0.404
1739793023.413697,155,0.392
1739793023.413704,155,0.392
1739793023.414609,155,0.396
1739793023.414618,155,0.392
1739793024.402344,156,0.396
1739793024.402376,156,0.392
1739793024.402383,156,0.388
1739793025.392402,156,0.396
1739793025.392437,156,0.384
1739793025.392444,156,0.391
1739793026.3823612,157,0.392
1739793026.382398,157,0.388
1739793027.374391,157,0.388
1739793027.374419,157,0.396
1739793027.374423,157,0.388
1739793028.3620338,157,0.392
1739793028.3620732,157,0.4
1739793029.35248,157,0.392
1739793029.3525178,157,0.388
1739793029.3525262,157,0.396
1739793030.3425002,156,0.396
1739793030.342539,156,0.392
1739793030.342546,156,0.388
1739793031.3324952,156,0.404
1739793031.332531,156,0.396
1739793032.321934,156,0.396
1739793032.32197,156,0.392
1739793032.3219771,156,0.408
1739793033.3123531,155,0.396
1739793033.312393,155,0.4
1739793034.300735,155,0.392
1739793034.3007412,155,0.412
1739793034.3007429,155,0.4
1739793035.292705,155,0.38
1739793035.292743,155,0.416
1739793035.2927501,155,0.392
1739793036.2819562,155,0.412
1739793036.281996,155,0.404
1739793037.2714849,155,0.396
1739793037.2715,155,0.404
1739793037.2715049,155,0.4
1739793038.261655,154,0.396
1739793038.261666,154,0.404
1739793039.251876,154,0.4
1739793039.2519271,154,0.4
1739793039.25193,154,0.408
1739793040.242006,153,0.404
1739793040.242018,153,0.396
1739793041.233631,153,0.408
1739793041.2336488,153,0.4
1739793041.2336571,153,0.4
1739793042.2221708,153,0.4
1739793042.222183,153,0.396
1739793043.2133582,154,0.396
1739793043.2133849,154,0.404
1739793043.213388,154,0.396
1739793044.202733,155,0.396
1739793044.202875,155,0.392
1739793044.202878,155,0.388
1739793045.193892,155,0.396
1739793045.1939158,155,0.391
1739793046.183903,157,0.388
1739793046.183933,157,0.388
1739793046.183937,157,0.388
1739793047.1749508,158,0.38
1739793047.1749818,158,0.38
1739793048.1643798,159,0.392
1739793048.164413,159,0.384
1739793048.164418,159,0.384
1739793049.15126,160,0.38
1739793049.151273,160,0.38
1739793049.151275,160,0.384
1739793050.144353,161,0.38
1739793050.144382,161,0.376
1739793050.144386,161,0.38
1739793051.137046,162,0.38
1739793051.137069,162,0.372
1739793052.1250088,162,0.38
1739793052.12504,162,0.376
1739793052.125043,162,0.364
1739793053.1138828,163,0.384
1739793053.113914,163,0.372
1739793053.113918,163,0.38
1739793054.1025019,163,0.368
1739793054.102531,163,0.372
1739793055.092622,164,0.376
1739793055.092649,164,0.368
1739793055.092654,164,0.372
1739793056.0842319,165,0.364
1739793056.084796,165,0.376
1739793056.0848022,165,0.368
1739793057.0740411,166,0.364
1739793057.074073,166,0.372
1739793057.074077,166,0.368
1739793058.0638568,166,0.368
1739793058.0638819,166,0.376
1739793058.063885,166,0.368
1739793059.052742,167,0.368
1739793059.052769,167,0.356
1739793060.0425239,166,0.384
1739793060.0425532,166,0.372
1739793060.042558,166,0.372
1739793061.032765,166,0.368
1739793061.032798,166,0.368
1739793061.032802,166,0.372
1739793062.021255,166,0.368
1739793062.0212858,166,0.368
1739793062.02129,166,0.356
1739793064.001502,166,0.38
1739793064.001516,166,0.372
1739793064.993484,166,0.364
1739793064.993509,166,0.376
1739793064.9935129,166,0.368
1739793065.98474,166,0.368
1739793065.984769,166,0.371
1739793065.9847722,166,0.36
1739793066.97415,167,0.368
1739793066.974178,167,0.368
1739793066.974182,167,0.364
1739793067.961898,168,0.364
1739793067.961925,168,0.364
1739793067.961928,168,0.364
1739793068.9558258,168,0.364
1739793068.9558551,168,0.364
1739793069.942862,169,0.364
1739793069.9428952,169,0.368
1739793069.942903,169,0.36
1739793070.932655,169,0.36
1739793070.932682,169,0.368
1739793070.9326851,169,0.364
1739793071.926406,169,0.344
1739793071.926434,169,0.376
1739793071.9264379,169,0.36
1739793072.912981,169,0.36
1739793072.9130108,169,0.368
1739793072.9130151,169,0.36
1739793073.904493,169,0.364
1739793073.904524,169,0.36
1739793073.9045298,169,0.364
1739793074.893141,169,0.364
1739793074.8931699,169,0.364
1739793075.882515,169,0.36
1739793075.882522,169,0.364
1739793075.882524,169,0.36
1739793076.874078,170,0.36
1739793076.8741062,170,0.364
1739793076.874111,170,0.356
1739793077.8648908,170,0.368
1739793077.86498,170,0.36
1739793077.8649821,170,0.36
1739793078.8523679,170,0.364
1739793078.852381,170,0.356
1739793078.852384,170,0.364
1739793079.841108,170,0.36
1739793079.84112,170,0.36
1739793079.8411222,170,0.368
1739793080.834964,170,0.36
1739793080.8349938,170,0.36
1739793081.8220181,170,0.36
1739793081.82203,170,0.36
1739793081.822033,170,0.368
1739793082.811488,170,0.36
1739793082.811517,170,0.364
1739793082.811521,170,0.36
1739793084.793022,170,0.364
1739793084.7930398,170,0.36
1739793084.7930439,170,0.368
1739793084.793628,169,0.364
1739793084.793632,169,0.36
1739793084.793634,169,0.364
1739793085.786612,170,0.359
1739793085.78685,170,0.36
1739793086.773304,170,0.364
1739793086.7733288,170,0.364
1739793086.773333,170,0.36
1739793087.764578,170,0.368
1739793087.7645912,170,0.36
1739793087.7645938,170,0.368
1739793088.752226,169,0.364
1739793088.752243,169,0.364
1739793088.752246,169,0.368
1739793089.7446668,168,0.364
1739793089.744681,168,0.368
1739793089.744684,168,0.364
1739793090.734541,168,0.364
1739793090.7345731,168,0.368
1739793090.7345788,168,0.364
1739793091.723376,168,0.364
1739793091.723408,168,0.372
1739793092.713896,168,0.36
1739793092.713929,168,0.364
1739793093.704488,168,0.736
1739793093.704523,168,0.364
1739793093.70453,168,0.368
1739793094.692826,168,0.36
1739793094.692863,168,0.364
1739793094.6928692,168,0.368
1739793095.6845021,169,0.36
1739793095.684541,169,0.364
1739793095.6845481,169,0.368
1739793096.674365,169,0.36
1739793096.6744032,169,0.36
1739793097.664432,169,0.364
1739793097.66447,169,0.36
1739793097.6644769,169,0.36
1739793098.653728,170,0.364
1739793098.6537652,170,0.36
1739793098.653773,170,0.36
1739793100.63132,170,0.36
1739793100.6313322,170,0.36
1739793100.631333,170,0.352
1739793100.63148,171,0.364
1739793100.6314812,171,0.356
1739793100.6314828,171,0.36
1739793101.622796,171,0.36
1739793101.6228359,171,0.356
1739793101.622845,171,0.356
1739793102.614888,172,0.36
1739793102.614923,172,0.356
1739793102.61493,172,0.356
1739793103.6047301,172,0.36
1739793103.604768,172,0.352
1739793104.592889,172,0.36
1739793104.592921,172,0.364
1739793104.592928,172,0.356
1739793105.5821068,172,0.355
1739793105.582146,172,0.368
1739793105.5821528,172,0.352
1739793106.574396,172,0.36
1739793106.574431,172,0.348
1739793106.5744379,172,0.372
1739793107.563909,172,0.36
1739793107.563939,172,0.364
1739793107.5639439,172,0.352
1739793108.55471,172,0.356
1739793108.554749,172,0.36
1739793108.554755,172,0.352
1739793109.542915,173,0.356
1739793109.5429492,173,0.356
1739793109.542958,173,0.352
1739793110.533377,173,0.352
1739793110.533411,173,0.356
1739793111.524195,173,0.356
1739793111.524234,173,0.36
1739793111.5242398,173,0.352
1739793112.512579,173,0.356
1739793112.512615,173,0.352
1739793112.512622,173,0.356
1739793113.50266,173,0.364
1739793113.502698,173,0.352
1739793113.5027049,173,0.356
1739793114.4952881,173,0.36
1739793114.4953249,173,0.352
1739793114.495332,173,0.36
1739793115.483746,172,0.36
1739793115.483783,172,0.36
1739793115.4837902,172,0.356
1739793116.4743319,172,0.364
1739793116.4743738,172,0.356
1739793116.474381,172,0.356
1739793117.4645739,171,0.364
1739793117.464611,171,0.356
1739793118.454368,171,0.36
1739793118.454405,171,0.36
1739793118.454412,171,0.356
1739793119.4434261,171,0.36
1739793119.4434571,171,0.36
1739793119.4434612,171,0.36
1739793120.4332411,171,0.356
1739793120.433281,171,0.364
1739793120.433289,171,0.356
1739793121.423285,171,0.356
1739793121.423321,171,0.364
1739793121.423328,171,0.36
1739793122.4142258,171,0.36
1739793122.414264,171,0.36
1739793122.4142709,171,0.36
1739793123.402669,171,0.356
1739793123.402706,171,0.364
1739793123.402713,171,0.356
1739793124.393484,171,0.36
1739793124.393516,171,0.364
1739793125.3844328,171,0.355
1739793125.3844721,171,0.36
1739793125.384479,171,0.36
1739793126.3729012,171,0.36
1739793126.372936,171,0.36
1739793126.372942,171,0.36
1739793127.363082,171,0.356
1739793127.3631191,171,0.36
1739793127.363127,171,0.36
1739793128.354252,171,0.36
1739793128.3542888,171,0.36
1739793128.3542972,171,0.356
1739793129.345206,171,0.364
1739793129.345237,171,0.36
1739793129.345243,171,0.36
1739793130.333666,171,0.364
1739793130.333704,171,0.36
1739793131.323787,170,0.36
1739793131.32382,170,0.368
1739793131.323828,170,0.36
1739793132.314163,170,0.36
1739793132.3142002,170,0.368
1739793132.314208,170,0.36
1739793133.3025239,170,0.364
1739793133.302559,170,0.36
1739793133.3025658,170,0.364
1739793134.292602,169,0.364
1739793134.292634,169,0.36
1739793134.292638,169,0.364
1739793135.284317,169,0.364
1739793135.2843552,169,0.364
1739793135.284363,169,0.36
1739793136.2743921,169,0.364
1739793136.27443,169,0.356
1739793137.2639282,169,0.368
1739793137.263967,169,0.364
1739793137.263974,169,0.36
1739793138.254515,170,0.36
1739793138.254553,170,0.364
1739793138.25456,170,0.364
1739793139.241875,169,0.364
1739793139.2419,169,0.364
1739793139.241903,169,0.36
1739793140.233684,169,0.36
1739793140.233716,169,0.368
1739793140.233721,169,0.36
1739793141.222782,170,0.368
1739793141.2228081,170,0.356
1739793141.222813,170,0.36
1739793142.213063,169,0.368
1739793142.213088,169,0.364
1739793143.201747,169,0.36
1739793143.201761,169,0.364
1739793143.201765,169,0.36
1739793144.19264,169,0.368
1739793144.192771,169,0.364
1739793144.192775,169,0.363
1739793145.182268,169,0.368
1739793145.182295,169,0.364
1739793145.1822982,169,0.364
1739793146.171426,168,0.368
1739793146.171436,168,0.368
1739793146.171438,168,0.372
1739793147.164136,167,0.372
1739793147.1641731,167,0.368
1739793148.151927,167,0.372
1739793148.151963,167,0.364
1739793148.1519701,167,0.372
1739793149.141558,166,0.368
1739793149.1415749,166,0.368
1739793149.141579,166,0.372
1739793150.13466,167,0.368
1739793150.134687,167,0.364
1739793150.134691,167,0.376
1739793151.120971,167,0.364
1739793151.1209788,167,0.368
1739793152.111305,167,0.368
1739793152.111317,167,0.368
1739793152.11132,167,0.368
1739793153.1012402,167,0.368
1739793153.101293,167,0.364
1739793153.1012962,167,0.368
1739793154.091182,167,0.368
1739793154.0911949,167,0.372
1739793154.091199,167,0.36
1739793155.0824509,167,0.368
1739793155.0824819,167,0.364
1739793155.082486,167,0.368
1739793156.073449,167,0.368
1739793156.07348,167,0.368
1739793157.062644,168,0.364
1739793157.062672,168,0.368
1739793157.062676,168,0.36
1739793158.0537422,168,0.36
1739793158.0537658,168,0.368
1739793158.05377,168,0.36
1739793159.0413141,169,0.372
1739793159.0413382,169,0.36
1739793159.0413451,169,0.364
1739793160.032655,169,0.36
1739793160.032686,169,0.364
1739793160.0326898,169,0.36
1739793161.022194,170,0.364
1739793161.022225,170,0.356
1739793163.0036108,170,0.368
1739793163.003636,170,0.36
1739793163.003639,170,0.36
1739793163.992278,170,0.36
1739793163.992306,170,0.36
1739793163.992309,170,0.356
1739793164.9845,170,0.364
1739793164.984527,170,0.36
1739793164.98453,170,0.359
1739793165.972555,171,0.352
1739793165.972589,171,0.356
1739793165.9725928,171,0.364
1739793166.96159,171,0.356
1739793166.9616032,171,0.36
1739793166.9616058,171,0.352
1739793167.953894,172,0.356
1739793167.953928,172,0.364
1739793167.953932,172,0.352
1739793168.9423869,172,0.356
1739793168.942417,172,0.356
1739793168.942421,172,0.356
1739793169.933525,173,0.352
1739793169.933558,173,0.364
1739793170.9210439,173,0.352
1739793170.92106,173,0.36
1739793170.921063,173,0.356
1739793171.9176378,173,0.356
1739793171.917664,173,0.364
1739793171.9176672,173,0.36
1739793172.903741,172,0.356
1739793172.903873,172,0.364
1739793172.903879,172,0.36
1739793173.892736,172,0.356
1739793173.8927832,172,0.36
1739793173.892788,172,0.364
1739793174.881273,171,0.36
1739793174.881292,171,0.356
1739793174.8812952,171,0.36
1739793175.872417,171,0.352
1739793175.87245,171,0.36
1739793175.872454,171,0.364
1739793176.863101,171,0.356
1739793176.863136,171,0.356
1739793177.852278,172,0.356
1739793177.852303,172,0.36
1739793177.852306,172,0.356
1739793178.84404,172,0.36
1739793178.844065,172,0.36
1739793178.844068,172,0.356
1739793179.832546,171,0.36
1739793179.832576,171,0.36
1739793179.8325791,171,0.36
1739793180.82271,171,0.356
1739793180.822738,171,0.36
1739793180.822741,171,0.36
1739793181.810986,171,0.36
1739793181.810991,171,0.364
1739793181.810993,171,0.36
1739793182.80217,171,0.364
1739793182.802193,171,0.36
1739793183.794009,170,0.364
1739793183.794037,170,0.364
1739793183.79404,170,0.364
1739793184.785571,169,0.36
1739793184.785606,169,0.363
1739793184.78561,169,0.364
1739793185.7727418,169,0.36
1739793185.772769,169,0.36
1739793185.772773,169,0.368
1739793186.7658439,170,0.36
1739793186.765873,170,0.36
1739793186.765877,170,0.364
1739793187.752028,170,0.364
1739793187.752053,170,0.356
1739793187.752057,170,0.36
1739793188.743763,170,0.364
1739793188.743789,170,0.364
1739793189.732404,170,0.36
1739793189.7324271,170,0.36
1739793189.7324312,170,0.364
1739793191.714199,170,0.356
1739793191.714229,170,0.364
1739793191.714232,170,0.356
1739793191.7149749,171,0.36
1739793191.715023,171,0.36
1739793191.715026,171,0.356
1739793192.703052,171,0.356
1739793192.703077,171,0.364
1739793192.703081,171,0.356
1739793193.693944,172,0.356
1739793193.69397,172,0.38
1739793193.693974,172,0.336
1739793194.682442,172,0.36
1739793194.6824682,172,0.356
1739793194.682473,172,0.352
1739793195.6722538,172,0.36
1739793195.6722791,172,0.356
1739793196.663743,173,0.356
1739793196.663766,173,0.36
1739793196.663769,173,0.352
1739793197.651433,173,0.356
1739793197.6514492,173,0.352
1739793197.651454,173,0.356
1739793198.641598,173,0.36
1739793198.6416159,173,0.352
1739793198.641619,173,0.352
1739793199.6315598,173,0.356
1739793199.631583,173,0.352
1739793199.631586,173,0.36
1739793200.6223948,173,0.352
1739793200.622425,173,0.352
1739793200.622428,173,0.36
1739793201.612781,173,0.356
1739793201.612813,173,0.352
1739793201.6128168,173,0.356
1739793202.60256,173,0.356
1739793202.602582,173,0.356
1739793202.602585,173,0.356
1739793203.592205,173,0.356
1739793203.592234,173,0.36
1739793205.573947,172,0.372
1739793205.5739782,172,0.335
1739793205.573986,172,0.36
1739793205.574906,172,0.356
1739793205.5749178,172,0.352
1739793205.574925,172,0.364
1739793206.563781,173,0.356
1739793206.563821,173,0.356
1739793206.563827,173,0.364
1739793207.553088,172,0.356
1739793207.553119,172,0.364
1739793207.553122,172,0.36
1739793208.54439,171,0.364
1739793208.54442,171,0.36
1739793208.5444238,171,0.36
1739793209.532877,170,0.368
1739793209.532906,170,0.36
1739793209.53291,170,0.356
1739793210.523658,170,0.368
1739793210.5236878,170,0.36
1739793211.5139809,170,0.36
1739793211.514007,170,0.364
1739793211.514011,170,0.36
1739793213.49421,170,0.36
1739793213.49425,170,0.364
1739793213.494256,170,0.36
1739793214.482784,170,0.356
1739793214.482811,170,0.364
1739793214.482815,170,0.356
1739793215.4727411,170,0.36
1739793215.472828,170,0.364
1739793215.473391,171,0.72
1739793215.4733949,171,0.356
1739793215.473398,171,0.36
1739793216.463659,171,0.356
1739793216.463681,171,0.36
1739793217.456539,171,0.356
1739793217.456568,171,0.356
1739793217.4565718,171,0.36
1739793218.4450471,172,0.352
1739793218.4450681,172,0.36
1739793218.4450712,172,0.356
1739793219.4326122,172,0.356
1739793219.432639,172,0.36
1739793219.4326432,172,0.352
1739793220.424822,172,0.356
1739793220.4248488,172,0.356
1739793220.424853,172,0.356
1739793221.41277,172,0.36
1739793221.412799,172,0.352
1739793221.4128041,172,0.36
1739793222.401776,172,0.352
1739793222.4017978,172,0.36
1739793222.4018052,172,0.356
1739793223.3933718,172,0.356
1739793223.393405,172,0.352
1739793223.393408,172,0.364
1739793224.384609,173,0.351
1739793224.384639,173,0.36
1739793225.3747468,173,0.348
1739793225.374777,173,0.356
1739793225.37478,173,0.356
1739793226.363745,174,0.352
1739793226.363775,174,0.352
1739793226.363778,174,0.356
1739793227.352122,174,0.352
1739793227.35213,174,0.352
1739793227.352132,174,0.356
1739793228.341633,174,0.352
1739793228.3416572,174,0.352
1739793228.341661,174,0.352
1739793229.3325062,174,0.356
1739793229.332522,174,0.352
1739793229.332526,174,0.348
1739793230.326292,174,0.36
1739793230.3263192,174,0.348
1739793230.326323,174,0.352
1739793231.313047,175,0.376
1739793231.313071,175,0.332
1739793231.3130739,175,0.356
1739793232.304325,175,0.352
1739793232.304356,175,0.352
1739793232.30436,175,0.36
1739793233.293163,175,0.348
1739793233.2931929,175,0.356
1739793233.293198,175,0.356
1739793234.283555,175,0.348
1739793234.283582,175,0.356
1739793235.272968,174,0.356
1739793235.2729962,174,0.356
1739793235.273001,174,0.352
1739793236.262096,174,0.356
1739793236.2621188,174,0.356
1739793236.262123,174,0.348
1739793237.255237,173,0.356
1739793237.255268,173,0.356
1739793237.255272,173,0.352
1739793238.242395,173,0.356
1739793238.2424262,173,0.356
1739793238.242431,173,0.352
1739793239.231489,173,0.352
1739793239.231508,173,0.356
1739793239.2315142,173,0.352
1739793240.2227929,173,0.356
1739793240.2228239,173,0.356
1739793240.2228281,173,0.352
1739793241.2122161,174,0.348
1739793241.212245,174,0.356
1739793241.212249,174,0.356
1739793242.200922,174,0.348
1739793242.200929,174,0.356
1739793242.200931,174,0.356
1739793243.192033,174,0.352
1739793243.192063,174,0.352
1739793244.1825972,174,0.359
1739793244.182622,174,0.352
1739793244.182626,174,0.356
1739793245.174418,173,0.352
1739793245.17445,173,0.36
1739793245.1744561,173,0.352
1739793246.16451,173,0.36
1739793246.164541,173,0.356
1739793246.164544,173,0.36
1739793247.153146,172,0.352
1739793247.153235,172,0.356
1739793247.153242,172,0.36
1739793248.141443,172,0.356
1739793248.141474,172,0.356
1739793248.1414762,172,0.36
1739793249.131291,172,0.352
1739793249.1313019,172,0.356
1739793249.131305,172,0.36
1739793250.1254668,172,0.356
1739793250.125493,172,0.352
1739793250.1254961,172,0.36
1739793251.1126752,172,0.356
1739793251.112705,172,0.356
1739793252.102983,172,0.36
1739793252.10301,172,0.356
1739793252.103014,172,0.36
1739793253.0949,172,0.352
1739793253.0949278,172,0.356
1739793253.094933,172,0.36
1739793254.083972,172,0.356
1739793254.084,172,0.352
1739793254.0840042,172,0.36
1739793255.073367,172,0.356
1739793255.073401,172,0.352
1739793255.073407,172,0.36
1739793256.063169,173,0.352
1739793256.063191,173,0.356
1739793256.063194,173,0.36
1739793257.051028,173,0.352
1739793257.051039,173,0.36
1739793257.051042,173,0.352
1739793258.042649,173,0.356
1739793258.042678,173,0.36
1739793258.042681,173,0.352
1739793259.0317628,173,0.36
1739793259.0317938,173,0.356
1739793260.022475,172,0.356
1739793260.0225,172,0.364
1739793260.022503,172,0.356
1739793262.0025449,172,0.356
1739793262.00257,172,0.36
1739793262.002574,172,0.356
1739793262.9919481,172,0.356
1739793262.9919732,172,0.36
1739793262.991977,172,0.36
1739793263.982053,171,0.36
1739793263.982081,171,0.364
1739793263.982084,171,0.359
1739793264.972585,171,0.36
1739793264.9726222,171,0.364
1739793264.97263,171,0.36
1739793265.965199,170,0.364
1739793265.965394,170,0.364
1739793265.965398,170,0.36
1739793266.952862,170,0.36
1739793266.952883,170,0.368
1739793267.942423,170,0.36
1739793267.942455,170,0.364
1739793267.942461,170,0.364
1739793268.931364,169,0.36
1739793268.9313788,169,0.368
1739793268.931384,169,0.36
1739793269.921674,170,0.36
1739793269.921692,170,0.36
1739793269.921695,170,0.364
1739793270.916098,170,0.356
1739793270.916123,170,0.36
1739793270.916126,170,0.356
1739793271.903826,171,0.36
1739793271.90385,171,0.36
1739793271.903853,171,0.352
1739793272.893912,171,0.364
1739793272.893939,171,0.356
1739793273.883303,172,0.356
1739793273.8835142,172,0.356
1739793273.883519,172,0.356
1739793274.8718212,172,0.352
1739793274.871834,172,0.36
1739793274.871837,172,0.356
1739793275.86263,173,0.356
1739793275.8626509,173,0.356
1739793275.862656,173,0.352
1739793276.8515031,173,0.36
1739793276.851518,173,0.352
1739793276.851522,173,0.356
1739793277.8432698,173,0.364
1739793277.843285,173,0.352
1739793277.843288,173,0.352
1739793278.83092,173,0.36
1739793278.830933,173,0.348
1739793278.8309371,173,0.356
1739793279.822238,173,0.36
1739793279.822256,173,0.352
1739793279.82226,173,0.352
1739793280.8128068,173,0.356
1739793280.81283,173,0.356
1739793281.802092,173,0.352
1739793281.802115,173,0.356
1739793281.8021178,173,0.352
1739793282.792168,173,0.356
1739793282.792192,173,0.356
1739793282.792195,173,0.352
1739793283.782439,173,0.356
1739793283.782472,173,0.356
1739793283.782478,173,0.351
1739793284.772885,173,0.356
1739793284.772911,173,0.356
1739793284.772915,173,0.356
1739793285.760654,173,0.352
1739793285.7606652,173,0.36
1739793285.760669,173,0.356
1739793286.751669,173,0.352
1739793286.751688,173,0.36
1739793286.751691,173,0.352
1739793287.74223,173,0.356
1739793287.7422562,173,0.36
1739793287.74226,173,0.352
1739793288.734038,173,0.36
1739793288.734066,173,0.352
1739793288.73407,173,0.356
1739793289.7234628,173,0.36
1739793289.7234921,173,0.356
1739793290.712424,172,0.356
1739793290.7124522,172,0.36
1739793290.712456,172,0.356
1739793291.704865,172,0.36
1739793291.704889,172,0.356
1739793291.7048929,172,0.356
1739793292.693357,172,0.364
1739793292.693386,172,0.356
1739793292.6933901,172,0.364
1739793293.6827571,171,0.356
1739793293.682785,171,0.36
1739793293.682789,171,0.364
1739793294.6724842,171,0.352
1739793294.672523,171,0.36
1739793294.67253,171,0.36
1739793295.662415,171,0.36
1739793295.662443,171,0.368
1739793296.653009,171,0.356
1739793296.653035,171,0.36
1739793296.6530392,171,0.368
1739793297.643971,170,0.36
1739793297.6440058,170,0.36
1739793297.6440141,170,0.368
1739793298.633642,170,0.356
1739793298.633674,170,0.36
1739793298.633677,170,0.384
1739793299.628951,171,0.34
1739793299.6289809,171,0.384
1739793299.6289861,171,0.332
1739793300.61062,171,0.364
1739793300.610632,171,0.364
1739793300.610635,171,0.356
1739793301.60142,171,0.36
1739793301.601433,171,0.36
1739793302.591223,171,0.38
1739793302.591242,171,0.364
1739793302.5912452,171,0.336
1739793303.587235,171,0.364
1739793303.587264,171,0.363
1739793303.587268,171,0.356
1739793305.564645,171,0.364
1739793305.564671,171,0.36
1739793305.5646741,171,0.352
1739793305.565279,171,0.384
1739793305.565284,171,0.332
1739793305.565286,171,0.356
1739793306.552351,172,0.356
1739793306.5523798,172,0.352
1739793306.552384,172,0.356
1739793307.543267,172,0.36
1739793307.543298,172,0.352
1739793307.5433018,172,0.356
1739793308.5333529,173,0.36
1739793308.533393,173,0.356
1739793308.5334,173,0.352
1739793309.527828,172,0.36
1739793309.527862,172,0.356
1739793310.510584,172,0.356
1739793310.510602,172,0.36
1739793310.510605,172,0.356
1739793311.50292,172,0.356
1739793311.502959,172,0.36
1739793311.5029628,172,0.36
1739793312.4938838,172,0.36
1739793312.4939132,172,0.356
1739793312.493917,172,0.364
1739793313.482291,171,0.356
1739793313.4823208,171,0.36
1739793313.482325,171,0.364
1739793314.4732769,171,0.356
1739793314.473305,171,0.36
1739793314.473309,171,0.364
1739793315.463304,171,0.36
1739793315.463329,171,0.364
1739793316.452404,170,0.364
1739793316.452432,170,0.36
1739793316.452435,170,0.364
1739793317.4406662,170,0.364
1739793317.440671,170,0.36
1739793317.440673,170,0.364
1739793318.4327402,170,0.36
1739793318.432771,170,0.356
1739793318.432775,170,0.368
1739793319.4230201,170,0.36
1739793319.4230342,170,0.364
1739793319.423038,170,0.36
1739793320.409993,170,0.36
1739793320.410133,170,0.364
1739793320.410141,170,0.364
1739793321.40142,170,0.364
1739793321.401435,170,0.36
1739793322.391377,170,0.364
1739793322.391401,170,0.356
1739793322.391405,170,0.36
1739793323.3823721,170,0.368
1739793323.382397,170,0.355
1739793323.3824,170,0.368
1739793324.3720288,170,0.36
1739793324.372061,170,0.36
1739793324.372065,170,0.364
1739793325.3632681,170,0.36
1739793325.363286,170,0.36
1739793325.363289,170,0.364
1739793326.352402,170,0.364
1739793326.35243,170,0.36
1739793326.352433,170,0.364
1739793327.3448079,170,0.356
1739793327.344841,170,0.36
1739793328.332299,170,0.364
1739793328.3323488,170,0.356
1739793328.332353,170,0.364
1739793329.322357,171,0.356
1739793329.3223839,171,0.356
1739793329.322389,171,0.364
1739793330.314718,171,0.356
1739793330.3147368,171,0.36
1739793330.314741,171,0.36
1739793331.304629,171,0.356
1739793331.3046558,171,0.364
1739793331.304661,171,0.36
1739793332.2915041,170,0.364
1739793332.29152,170,0.364
1739793332.291522,170,0.36
1739793333.2844548,170,0.36
1739793333.2844858,170,0.364
1739793333.2844899,170,0.36
1739793334.273525,170,0.36
1739793334.273552,170,0.36
1739793335.264501,170,0.36
1739793335.264522,170,0.364
1739793335.2645252,170,0.36
1739793336.253526,171,0.356
1739793336.253553,171,0.36
1739793336.253557,171,0.36
1739793337.2434402,171,0.364
1739793337.2434711,171,0.356
1739793337.243475,171,0.36
1739793338.235281,171,0.36
1739793338.23532,171,0.36
1739793338.235324,171,0.36
1739793339.223155,171,0.356
1739793339.2231739,171,0.364
1739793339.223181,171,0.36
1739793340.2110431,171,0.356
1739793340.211062,171,0.36
1739793341.20096,171,0.364
1739793341.200974,171,0.356
1739793341.2009778,171,0.36
1739793342.191473,171,0.36
1739793342.191502,171,0.36
1739793342.191506,171,0.364
1739793343.182559,171,0.351
1739793343.1825879,171,0.356
1739793343.182593,171,0.364
1739793344.173148,171,0.352
1739793344.173174,171,0.36
1739793344.1731782,171,0.356
1739793345.162241,171,0.364
1739793345.162272,171,0.352
1739793345.1622772,171,0.356
1739793346.152728,172,0.36
1739793346.1527581,172,0.356
1739793346.1527622,172,0.356
1739793347.142292,172,0.36
1739793347.1423051,172,0.356
1739793348.133229,172,0.356
1739793348.133261,172,0.36
1739793348.1332648,172,0.356
1739793349.122427,172,0.356
1739793349.122453,172,0.356
1739793349.122457,172,0.36
1739793350.1167848,172,0.356
1739793350.116813,172,0.356
1739793350.1168158,172,0.364
1739793351.103553,172,0.356
1739793351.1035688,172,0.352
1739793351.103573,172,0.364
1739793352.0921988,172,0.348
1739793352.092226,172,0.36
1739793352.0922291,172,0.356
1739793353.082369,173,0.352
1739793353.0823958,173,0.356
1739793353.0824,173,0.348
1739793354.072122,173,0.352
1739793354.072147,173,0.36
1739793354.072151,173,0.348
1739793355.062578,174,0.348
1739793355.062603,174,0.356
1739793355.062607,174,0.348
1739793356.052518,175,0.352
1739793356.0525491,175,0.356
1739793357.044232,175,0.348
1739793357.0442612,175,0.376
1739793357.044266,175,0.332
1739793358.0318458,175,0.348
1739793358.031873,175,0.36
1739793358.031876,175,0.348
1739793359.02487,175,0.352
1739793359.02491,175,0.356
1739793359.024915,175,0.344
1739793361.004063,175,0.356
1739793361.004092,175,0.352
1739793361.004095,175,0.348
1739793361.9903429,175,0.356
1739793361.990356,175,0.348
